timestamp,rule.level,decoder.name,rule.description,rule.groups,rule.mitre.id,agent.ip
2026-04-10T15:49:00.77936,10,modsecurity,SQL Injection attempt detected,owasp_10,T1190,192.168.1.115
2026-04-15T06:28:00.96343,4,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.55
2026-04-20T10:47:00.92058,,mysql,,database,,192.168.1.96
2026-04-15T15:15:00.39507,3,iptables,Firewall accepted connection,firewall,,
2026-04-27T06:51:00.95312,1,windows,System event 4624,windows_auth,,192.168.1.35
2026-04-05T22:07:00.31315,15,,Lateral movement via Windows Admin Shares,lateral_movement,T1021,4.193.175.49
2026-04-17T16:07:00.76164,1,pam,,authentication,,192.168.1.43
2026-04-06T14:13:00.80928,13,nginx,HTTP Flood Denial of Service (DoS),dos,,125.111.132.15
2026-04-08T19:21:00.11470,14,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,118.82.145.159
2026-05-04T09:47:00.54849,1,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.215
2026-04-08T07:41:00.81036,12,sca,Vulnerability assessment scan completed on all endpoints,compliance,,192.168.1.253
2026-04-18T16:47:25.86579,2,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.240
2026-04-11T11:16:00.42741,3,pam,Service account login from unexpected geographic region,lateral_movement,T1021,192.168.1.43
2026-04-25T00:06:00.10579,4,,Normal GET request to /index.html,web_traffic,,192.168.1.102
2026-04-19T17:42:16.74080,3,syscheck,File integrity check passed,ossec,,192.168.1.173
2026-04-16T08:06:00.49974,8,syscheck,Certificate expiration warning: SSL cert expires in 7 days,system_monitor,,192.168.1.162
2026-04-10T18:09:00.71187,14,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,47.253.62.204
2026-04-21T23:18:00.38602,3,,Successful SSH login,authentication,,192.168.1.98
2026-04-11T12:38:00.63220,2,iptables,Firewall accepted connection,firewall,,192.168.1.21
2026-04-27T23:35:49.79456,3,sshd,Subtle brute force: 3 failed logins from single source,authentication_failed,T1110,192.168.1.233
2026-04-08T19:20:00.21777,1,cron,Cron job executed successfully,system,,192.168.1.146
2026-04-06T20:17:00.18839,4,cron,Cron job executed successfully,system,,192.168.1.246
2026-04-26T15:32:00.53323,3,mysql,Standard DB query execution,database,,192.168.1.4
2026-04-23T11:55:00.89171,10,windows,Windows Update service restarted automatically,windows_system,,192.168.1.175
2026-04-05T20:48:00.38744,9,sca,Vulnerability assessment scan completed on all endpoints,compliance,,192.168.1.162
2026-04-07T15:48:00.50910,3,syscheck,File integrity check passed,ossec,,192.168.1.50
2026-05-02T06:18:00.62330,8,suricata,Outbound connection to rare external IP,network_monitor,,192.168.1.127
2026-04-19T06:16:00.53076,8,sshd,Multiple failed password attempts,authentication_failed,T1110,5.161.121.36
2026-04-13T06:48:00.51172,2,cron,Cron job executed successfully,system,,192.168.1.107
2026-04-28T01:03:00.27829,,nginx,Low-rate credential stuffing via API endpoint,,T1110,192.168.1.51
2026-04-19T08:47:00.28052,13,suricata,Command and Control Beaconing Detected,c2,,37.151.9.232
2026-04-23T18:52:00.48818,4,,File integrity check passed,ossec,,43.167.242.138
2026-05-02T20:18:00.92052,3,pam,Service account login from unexpected geographic region,lateral_movement,T1021,192.168.1.87
2026-04-17T15:19:00.75372,3,syscheck,File integrity check passed,ossec,,192.168.1.166
2026-04-14T21:35:00.13810,1,windows,System event 4624,windows_auth,,192.168.1.247
2026-04-26T00:47:30.73395,5,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.137
2026-04-29T00:09:00.68311,15,windows_defender,Malware Execution Detected,malware,T1204,49.124.153.50
2026-04-08T20:58:00.34597,8,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,4.246.204.51
2026-04-10T22:11:00.16809,14,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,
2026-04-26T07:10:00.20802,8,syscheck,Unexpected file modification in /etc/,ossec,,192.168.1.40
2026-04-26T00:55:14.72710,10,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,2.102.245.195
2026-04-22T22:02:00.70333,4,iptables,Firewall accepted connection,firewall,,192.168.1.79
2026-04-28T01:35:00.89916,12,,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,78.61.35.100
2026-05-03T11:00:00.47589,12,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,192.168.1.17
2026-04-07T15:16:00.98120,2,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.108
2026-04-24T23:25:00.78962,6,nginx,Unusual traffic spike detected,web_traffic,,192.168.1.84
2026-04-15T02:20:00.48642,11,windows_defender,Malware Execution Detected,malware,T1204,64.17.38.79
2026-04-28T20:12:00.90721,15,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,174.47.255.173
2026-04-24T00:34:00.23162,8,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,8.137.48.231
2026-04-09T13:38:00.47549,3,mysql,Standard DB query execution,database,,192.168.1.33
2026-04-17T11:46:00.87945,,nginx,Normal asset load (JS/CSS),,,192.168.1.162
2026-05-01T19:51:00.26239,8,syscheck,Unexpected file modification in /etc/,ossec,,192.168.1.65
2026-05-02T19:02:00.82675,9,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.35
2026-04-14T07:29:00.56543,10,modsecurity,Cross Site Scripting (XSS) detected,,T1190,47.88.59.194
2026-05-01T16:42:00.90686,1,postfix,Mail delivery successful,mail,,
2026-04-07T07:27:00.57762,10,suricata,Command and Control Beaconing Detected,c2,T1071,13.71.92.229
2026-04-11T18:19:00.24316,10,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,52.238.197.238
2026-04-23T02:05:00.62433,11,,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,45.56.94.61
2026-04-30T20:28:00.95397,,syscheck,File integrity check passed,ossec,,192.168.1.142
2026-04-08T01:35:00.20522,2,postfix,Mail delivery successful,mail,,192.168.1.96
2026-04-25T07:34:00.76519,,pam,Successful SSH login,authentication,,47.242.172.212
2026-04-23T14:48:00.58132,14,suricata,Lateral movement via Windows Admin Shares,lateral_movement,,5.39.1.246
2026-05-04T01:50:00.40264,4,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.180
2026-04-19T03:07:00.38519,10,windows,Windows Update service restarted automatically,windows_system,,192.168.1.231
2026-05-04T13:32:00.15855,1,sudo,User executed allowed sudo command,privilege,,34.42.172.48
2026-05-03T06:00:00.71650,8,windows,Service started from non-standard path,windows_system,,192.168.1.42
2026-04-08T02:18:00.84285,4,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.26
2026-04-20T19:38:00.83652,,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.221
2026-04-14T19:09:00.41122,7,sshd,Multiple failed password attempts,authentication_failed,T1110,54.39.0.118
2026-04-28T23:58:00.14520,11,mysql,Database maintenance: slow query log threshold exceeded,database,,192.168.1.224
2026-04-07T04:00:00.22985,11,sshd,SSH key rotation completed for service account,authentication,,192.168.1.171
2026-04-17T21:44:00.57794,14,modsecurity,SQL Injection attempt detected,owasp_10,T1190,74.140.201.7
2026-04-04T06:08:53.58160,12,modsecurity,SQL Injection attempt detected,owasp_10,T1190,192.168.1.34
2026-04-05T16:37:00.79745,3,,Cron job executed successfully,system,,192.168.1.114
2026-04-20T01:55:00.48489,,syscheck,Unexpected file modification in /etc/,ossec,,192.168.1.15
2026-04-17T21:38:00.56060,2,cron,Cron job executed successfully,system,,45.89.63.39
2026-04-09T22:29:00.90905,14,modsecurity,SQL Injection attempt detected,owasp_10,,49.43.2.66
2026-04-03T12:54:18.20069,2,pam,Successful SSH login,authentication,,192.168.1.143
2026-04-14T22:26:00.89308,,sshd,Multiple failed password attempts,authentication_failed,,
2026-04-08T16:08:00.94235,4,mysql,Standard DB query execution,database,,8.219.170.195
2026-04-08T21:26:00.24229,12,windows,Windows Update service restarted automatically,windows_system,,192.168.1.55
2026-05-03T02:45:00.78675,2,sudo,User executed allowed sudo command,privilege,,192.168.1.167
2026-04-18T16:16:00.14918,1,mysql,,database,,192.168.1.40
2026-04-04T23:37:00.99325,11,syscheck,Certificate expiration warning: SSL cert expires in 7 days,system_monitor,,192.168.1.188
2026-04-23T14:08:00.81305,4,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.154
2026-04-13T02:41:00.82818,12,suricata,Command and Control Beaconing Detected,c2,T1071,42.51.41.137
2026-04-25T08:29:00.48616,2,pam,,authentication,,192.168.1.90
2026-04-20T19:46:00.69572,4,pam,,authentication,,60.12.106.119
2026-04-13T12:48:00.14721,3,syscheck,File integrity check passed,ossec,,192.168.1.239
2026-04-25T06:35:00.21834,2,cron,Cron job executed successfully,system,,192.168.1.101
2026-04-09T06:38:00.37028,2,iptables,Firewall accepted connection,firewall,,192.168.1.253
2026-04-11T05:32:00.85663,4,windows,System event 4624,windows_auth,,192.168.1.25
2026-04-18T17:16:00.38420,9,nginx,HTTP Flood Denial of Service (DoS),dos,T1498,37.166.145.77
2026-04-17T12:04:00.54023,8,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,24.202.19.8
2026-04-29T13:44:00.34892,3,cron,Cron job executed successfully,system,,192.168.1.189
2026-04-19T21:39:00.11367,2,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.121
2026-04-15T04:31:00.71148,2,nginx,Normal asset load (JS/CSS),web_traffic,,
2026-04-16T00:30:00.91349,2,syscheck,,ossec,,192.168.1.116
2026-04-21T16:39:00.25316,2,iptables,Firewall accepted connection,firewall,,192.168.1.113
2026-04-09T12:48:16.48296,2,postfix,Mail delivery successful,mail,,192.168.1.2
2026-04-24T22:37:00.29619,15,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,69.114.9.252
2026-04-24T07:35:00.81167,3,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.31
2026-04-05T07:03:00.70186,1,,Mail delivery successful,mail,,192.168.1.163
2026-04-17T22:33:00.19029,1,mysql,Standard DB query execution,database,,192.168.1.218
2026-04-08T16:18:00.61845,7,nginx,Unusual traffic spike detected,web_traffic,,192.168.1.155
2026-04-22T11:20:00.50597,3,syscheck,File integrity check passed,ossec,,192.168.1.91
2026-04-19T17:26:00.35052,1,pam,,authentication,,47.57.244.217
2026-04-26T18:23:00.37928,4,postfix,Mail delivery successful,mail,,192.168.1.90
2026-05-01T21:50:00.95395,6,windows,,windows_system,,14.153.173.65
2026-04-21T15:34:00.61508,15,,HTTP Flood Denial of Service (DoS),dos,T1498,58.252.142.11
2026-04-15T17:42:00.36331,4,mysql,Standard DB query execution,database,,192.168.1.228
2026-04-07T12:49:00.82157,12,modsecurity,SQL Injection attempt detected,owasp_10,T1190,192.168.1.78
2026-04-17T16:27:00.32247,2,iptables,Firewall accepted connection,firewall,,192.168.1.71
2026-04-28T09:41:00.94873,1,syscheck,File integrity check passed,ossec,,192.168.1.30
2026-04-22T08:44:00.16672,10,suricata,Lateral movement via Windows Admin Shares,lateral_movement,T1021,192.168.1.194
2026-04-13T02:57:00.77560,4,windows,System event 4624,windows_auth,,192.168.1.5
2026-04-22T18:21:00.14678,14,modsecurity,SQL Injection attempt detected,owasp_10,T1190,58.58.126.246
2026-04-09T08:41:00.48149,4,mysql,Standard DB query execution,database,,
2026-04-22T07:23:00.87176,14,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,5.36.252.22
2026-04-22T19:32:00.39281,2,postfix,Mail delivery successful,mail,,192.168.1.24
2026-04-14T14:28:00.58204,3,,Successful SSH login,authentication,,35.188.207.104
2026-04-11T14:10:00.13138,1,iptables,Firewall accepted connection,firewall,,192.168.1.126
2026-04-12T04:38:00.35208,,postfix,Mail delivery successful,mail,,192.168.1.53
2026-04-12T23:58:38.91263,3,windows,System event 4624,windows_auth,,192.168.1.61
2026-04-07T12:33:00.34435,1,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.152
2026-04-10T17:19:00.97804,2,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.47
2026-04-08T18:52:00.62257,1,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.131
2026-04-19T19:51:00.46010,3,,Normal GET request to /index.html,web_traffic,,192.168.1.213
2026-04-13T06:00:04.83009,8,modsecurity,SQL Injection attempt detected,owasp_10,T1190,60.166.31.198
2026-04-05T14:56:00.96401,9,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.179
2026-04-14T12:00:00.74600,10,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,T1190,8.222.187.152
2026-04-14T02:00:00.63804,3,windows,System event 4624,windows_auth,,192.168.1.208
2026-04-20T04:12:00.40502,,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,T1046,192.168.1.220
2026-04-08T03:49:00.44780,5,,System event 4624,windows_auth,,192.168.1.138
2026-04-27T01:46:02.68370,8,syscheck,Unexpected file modification in /etc/,ossec,,192.168.1.103
2026-04-25T02:07:00.70377,14,sshd,Multiple SSH authentication failures (Brute Force),authentication_failed,T1110,78.189.17.35
2026-04-22T23:29:25.93646,9,suricata,,reconnaissance,T1046,78.17.0.9
2026-04-08T13:03:00.53801,2,postfix,Mail delivery successful,,,192.168.1.242
2026-04-19T21:24:00.83761,4,pam,Successful SSH login,authentication,,192.168.1.133
2026-04-05T19:50:00.77021,6,sshd,Multiple failed password attempts,authentication_failed,T1110,192.168.1.231
2026-05-04T08:44:00.40016,12,modsecurity,SQL Injection attempt detected,owasp_10,T1190,192.168.1.35
2026-04-11T11:43:00.84126,4,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.170
2026-04-05T17:16:00.94719,8,sshd,Multiple failed password attempts,authentication_failed,T1110,192.168.1.63
2026-04-19T06:37:00.63290,3,,System event 4624,windows_auth,,8.219.57.175
2026-04-27T12:47:00.80553,8,sshd,SSH key rotation completed for service account,authentication,,192.168.1.41
2026-04-05T22:03:00.73086,,windows,Service started from non-standard path,windows_system,,
2026-05-01T18:43:00.16609,1,cron,Cron job executed successfully,system,,192.168.1.131
2026-04-21T01:08:00.83727,3,nginx,Normal asset load (JS/CSS),web_traffic,,20.226.46.201
2026-05-04T08:25:00.93371,2,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.247
2026-05-01T23:56:00.34583,3,,Mail delivery successful,mail,,192.168.1.101
2026-04-07T00:11:00.48532,,nginx,Low-rate credential stuffing via API endpoint,authentication_failed,T1110,192.168.1.115
2026-04-02T06:24:13.32284,3,,Normal asset load (JS/CSS),web_traffic,,192.168.1.248
2026-04-30T05:00:00.45077,1,web-accesslog,Normal GET request to /index.html,web_traffic,,15.235.96.166
2026-04-25T03:33:00.44526,5,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.36
2026-04-13T06:04:00.52553,4,web-accesslog,Directory traversal probe: GET /../../etc/shadow,owasp_10,,192.168.1.146
2026-04-14T11:30:00.58752,1,syscheck,File integrity check passed,,,192.168.1.127
2026-04-07T05:03:00.30480,11,sca,Vulnerability assessment scan completed on all endpoints,compliance,,192.168.1.204
2026-05-04T07:05:00.59911,11,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,,84.163.233.200
2026-04-12T00:51:00.70667,11,syscheck,Certificate expiration warning: SSL cert expires in 7 days,system_monitor,,192.168.1.80
2026-04-14T16:06:00.36571,4,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.198
2026-05-01T18:26:00.72858,5,nginx,Low-rate credential stuffing via API endpoint,authentication_failed,T1110,192.168.1.95
2026-04-20T14:36:36.24962,8,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,192.168.1.177
2026-04-11T13:21:00.57758,1,nginx,Normal asset load (JS/CSS),web_traffic,,49.228.239.207
2026-04-22T07:30:00.57758,3,suricata,Hidden port scan: slow SYN sweep on non-standard ports,reconnaissance,T1046,192.168.1.101
2026-04-22T16:43:00.59549,15,,Command and Control Beaconing Detected,c2,T1071,
2026-04-15T00:39:00.81399,11,modsecurity,SQL Injection attempt detected,owasp_10,T1190,51.195.244.36
2026-04-20T10:51:00.18327,4,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.223
2026-04-23T12:07:00.65226,,syscheck,,system_monitor,,192.168.1.170
2026-04-27T10:03:00.64755,1,iptables,,firewall,,192.168.1.128
2026-04-10T01:37:00.95664,5,web-accesslog,Normal GET request to /index.html,web_traffic,,192.168.1.165
2026-04-30T01:49:00.89113,4,web-accesslog,Normal GET request to /index.html,web_traffic,,15.235.27.91
2026-04-19T23:27:00.28228,10,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,T1134,43.162.122.59
2026-04-14T07:10:00.61631,9,modsecurity,Cross Site Scripting (XSS) detected,owasp_10,,
2026-04-14T12:23:00.70067,2,iptables,Firewall accepted connection,firewall,,192.168.1.213
2026-04-29T03:54:00.17568,,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.183
2026-04-20T12:10:00.54712,2,mysql,Standard DB query execution,database,,192.168.1.112
2026-04-10T19:32:00.36316,6,windows,Service started from non-standard path,windows_system,,192.168.1.176
2026-05-03T20:16:00.44815,3,postfix,Mail delivery successful,mail,,192.168.1.163
2026-04-08T11:29:00.30349,14,windows,Suspicious privilege escalation via token manipulation,privilege_escalation,,59.97.138.72
2026-04-11T13:19:00.68417,1,nginx,Normal asset load (JS/CSS),web_traffic,,192.168.1.71
2026-04-04T22:58:05.22700,11,suricata,Nmap port scanning detected (Reconnaissance),reconnaissance,,78.61.35.100
2026-05-03T18:17:00.41229,1,mysql,Standard DB query execution,database,,192.168.1.222
2026-04-09T19:12:00.52089,9,,Vulnerability assessment scan completed on all endpoints,compliance,,192.168.1.20
2026-04-14T19:02:45.23808,,cron,Cron job executed successfully,system,,41.59.202.241
2026-04-29T18:22:00.62922,,windows_defender,Malware Execution Detected,malware,,192.168.1.157
